@format=column,CD_Sacrifice_Order_[Rank],HFD_Sacrifice_Order_[Rank],CD_Sacrifice_Order_[Weeks],HFD_Sacrifice_Order_[Weeks],CD_BodyWeight_Wk8_[g],HFD_BodyWeight_Wk8_[g],CD_BodyWeight_Wk16_[g],HFD_BodyWeight_Wk16_[g],CD_BodyWeight_Wk28_[g],HFD_BodyWeight_Wk28_[g],CD_BodyWeight_Sacrifice_[g],HFD_BodyWeight_Sacrifice_[g],CD_BodyWeight_NIBP_[g],HFD_BodyWeight_NIBP_[g],CD_BodyWeight_preCLAMS_[g],HFD_BodyWeight_preCLAMS_[g],CD_FatMass_preCLAMS_[g],HFD_FatMass_preCLAMS_[g],CD_FatMass_preCLAMS_[%],HFD_FatMass_preCLAMS_[%],CD_LeanMass_preCLAMS_[g],HFD_LeanMass_preCLAMS_[g],CD_LeanMass_preCLAMS_[%],HFD_LeanMass_preCLAMS_[%],CD_BodyWeight_preWheel_[g],HFD_BodyWeight_preWheel_[g],CD_FatMass_preWheel_[g],HFD_FatMass_preWheel_[g],CD_FatMass_preWheel_[%],HFD_FatMass_preWheel_[%],CD_LeanMass_preWheel_[g],HFD_LeanMass_preWheel_[g],CD_LeanMass_preWheel_[%],HFD_LeanMass_preWheel_[%],CD_BodyWeight_postWheel_[g],HFD_BodyWeight_postWheel_[g],CD_FatMass_postWheel_[g],HFD_FatMass_postWheel_[g],CD_FatMass_postWheel_[%],HFD_FatMass_postWheel_[%],CD_LeanMass_postWheel_[g],HFD_LeanMass_postWheel_[g],CD_LeanMass_postWheel_[%],HFD_LeanMass_postWheel_[%],CD_BWGain_8-16Weeks_[g],HFD_BWGain_8-16Weeks_[g],CD_BWGain_8-16Weeks_[%],HFD_BWGain_8-16Weeks_[%],CD_BWGain_8-28Weeks_[g],HFD_BWGain_8-28Weeks_[g],CD_BWGain_8-28Weeks_[%],HFD_BWGain_8-28Weeks_[%],CD_BWLoss_AfterExercise_[%],HFD_BWLoss_AfterExercise_[%],CD_FatMassLoss_AfterExercise_[%],HFD_FatMassLoss_AfterExercise_[%],CD_BodyWeightLoss_PreSacrifice_[g],CD_DiastolicBP_NIBP_[mmHg],HFD_DiastolicBP_NIBP_[mmHg],CD_SystolicBP_NIBP_[mmHg],HFD_SystolicBP_NIBP_[mmHg],CD_HeartRate_NIBP_[bpm],HFD_HeartRate_NIBP_[bpm],CD_DayRER_CLAMS_[ratio],HFD_DayRER_CLAMS_[ratio],CD_NightRER_CLAMS_[ratio],HFD_NightRER_CLAMS_[ratio],CD_24hRER_CLAMS_[ratio],HFD_24hRER_CLAMS_[ratio],CD_DayVO2_CLAMS_[mL/kg/hr],HFD_DayVO2_CLAMS_[mL/kg/hr],CD_NightVO2_CLAMS_[mL/kg/hr],HFD_NightVO2_CLAMS_[mL/kg/hr],CD_24hVO2_CLAMS_[mL/kg/hr],HFD_24hVO2_CLAMS_[mL/kg/hr],CD_DayVCO2_CLAMS_[mL/kg/hr],HFD_DayVCO2_CLAMS_[mL/kg/hr],CD_NightVCO2_CLAMS_[mL/kg/hr],HFD_NightVCO2_CLAMS_[mL/kg/hr],CD_24hVCO2_CLAMS_[mL/kg/hr],HFD_24hVCO2_CLAMS_[mL/kg/hr],CD_NightXTot_CLAMS_[#/12hr],HFD_NightXTot_CLAMS_[#/12hr],CD_NightZTot_CLAMS_[#/12hr],HFD_NightZTot_CLAMS_[#/12hr],CD_FoodInTotal_CLAMS_[g],HFD_FoodInTotal_CLAMS_[g],CD_FoodInTotal_CLAMS_[kCal],HFD_FoodInTotal_CLAMS_[kCal],CD_WaterInTotal_CLAMS_[mL],HFD_WaterInTotal_CLAMS_[mL],CD_Glucose0min_OGTT_[mg/dL],HFD_Glucose0min_OGTT_[mg/dL],CD_Glucose15min_OGTT_[mg/dL],HFD_Glucose15min_OGTT_[mg/dL],CD_Glucose30min_OGTT_[mg/dL],HFD_Glucose30min_OGTT_[mg/dL],CD_Glucose45min_OGTT_[mg/dL],HFD_Glucose45min_OGTT_[mg/dL],CD_Glucose60min_OGTT_[mg/dL],HFD_Glucose60min_OGTT_[mg/dL],CD_Glucose90min_OGTT_[mg/dL],HFD_Glucose90min_OGTT_[mg/dL],CD_Glucose120min_OGTT_[mg/dL],HFD_Glucose120min_OGTT_[mg/dL],CD_Glucose150min_OGTT_[mg/dL],HFD_Glucose150min_OGTT_[mg/dL],CD_Glucose180min_OGTT_[mg/dL],HFD_Glucose180min_OGTT_[mg/dL],CD_GlucoseAUC_OGTT_[AUC],HFD_GlucoseAUC_OGTT_[AUC],CD_InsulinAUC_OGTT_[AUC],HFD_InsulinAUC_OGTT_[AUC],CD_Insulin0min_OGTT_[ng/mL],HFD_Insulin0min_OGTT_[ng/mL],CD_Insulin15min_OGTT_[ng/mL],HFD_Insulin15min_OGTT_[ng/mL],CD_Insulin30min_OGTT_[ng/mL],HFD_Insulin30min_OGTT_[ng/mL],CD_Fasted_Glucose_Insulin_[ratio],HFD_Fasted_Glucose_Insulin_[ratio],CD_Glucose_Insulin_15m_OGTT[ratio],HFD_Glucose_Insulin_15m_OGTT[ratio],CD_Glucose_Insulin_30m_OGTT[ratio],HFD_Glucose_Insulin_30m_OGTT[ratio],CD_Glucose*Insulin_Fasted,HFD_Glucose*Insulin_Fasted
BXD67,47,47.0,284,284.0,27.436,27.868000000000002,33.58,43.769999999999996,38.76800000000001,53.574,37.866,53.356,35.242000000000004,47.05,33.58,43.769999999999996,8.614999999999998,19.4966,24.55,44.32,24.6516,24.097,74.54,55.26,37.736000000000004,51.013999999999996,12.220400000000001,25.360200000000003,31.435,49.54,25.208,25.532400000000003,67.75,50.225,35.120000000000005,47.924,9.6172,22.6766,25.97,47.05,25.2492,25.2378,73.216,52.92,6.143999999999999,15.901999999999997,21.929625973399368,57.194563364323834,11.331999999999999,25.706,40.314745897749845,92.74603842580665,7.164977829467434,6.11046490431291,24.970977316047787,10.773212418758623,1.310000000000001,86.2,70.4,110.6,95.2,590.6,698.4,0.7802,0.7474000000000001,0.8503999999999999,0.7696000000000001,0.821,0.76,2394.0769999999998,2421.8932,2967.1,2897.4444,2726.8,2696.377,1873.692,1811.082,2530.333,2231.533,2254.968,2053.746,34804.0,25820.0,8208.0,6585.0,1.9920000000000073,1.6999999999999944,6.175200000000023,8.66999999999997,1.064,0.68,113.8,162.0,290.8,363.4,301.4,397.2,265.8,412.8,243.2,434.6,165.0,381.8,129.2,292.4,116.8,207.2,118.0,178.8,33296,57718.6,24.991000000000003,48.766,0.16121842,0.5082726,1.2278818,2.02973,0.7123888,1.932216,9716173.162948674,4169977.3016993897,7781454.296471609,1905267.1234622255,37008095.81785672,2209096.80685916,21.42372004,85.7128864
BXD68,24,28.0,80,88.0,25.35,21.91,37.06,36.11,40.95,41.23,41.72,41.49,35.41,37.52,37.064,36.11,9.8698,10.67,25.885,29.11,26.1,24.228,71.1,67.56,40.8,43.43,10.5,15.99,24.9,36.82,28.8,26.14,71.32,60.2,33.31,34.94,5.33,9.169,15.67,25.7,26.47,24.52,79.83,70.67,11.526,19.37,44.865539961037086,64.96624680045763,14.1,19.33,52.21663501718128,89.54557856967396,17.877954272125262,19.366875274279714,49.06952290702606,42.69633388391248,1.52,78.1,83.8,106.64,109.1,750.33,774.5,0.822,0.748,0.9,0.762,0.872,0.756,2515.0,3208.0,2870.0,3668.0,2699.0,3445.0,2102.0,2385.0,2607.0,2812.0,2363.0,2605.0,35752.0,27023.0,9197.0,5822.0,0.0,0.0,0.0,0.0,1.656,2.05,95.4,78.5,389.0,406.8,385.0,468.5,317.0,432.0,261.0,406.8,197.0,315.0,163.0,231.0,141.0,162.0,126.0,125.5,39899,52472.0,25.39,25.3295,0.206,0.0975,1.2442,1.153,0.6898,0.9735,13336153.963907266,19594861.660079055,4597745.4136273125,4466560.447402615,4859721.23661083,6962747.426284447,20.5708,20.016
BXD69,18,22.0,59,73.0,27.7,25.65,38.91,40.88,39.61,41.05,39.45,33.72,38.78,41.42,38.91,40.88,14.3,17.17,36.7,41.99,23.59,22.54,60.65,40.88,38.71,40.644,13.8,15.848,35.7,38.94,23.83,23.772,61.9,58.57,35.51,38.172,10.9,13.55,30.34,35.17,24.0,23.5,66.98,61.84,11.812499999999998,17.77,44.02732347360067,60.64642426821884,11.828,15.4,43.43258178737868,61.43678257993251,8.23326886998923,5.955092438302569,25.024962523904957,13.888779784313211,0.79,83.17,82.43,115.467,110.65,700.0,681.31,0.8,0.748,0.851,0.761,0.833,0.756,2177.0,2593.0,2508.0,3069.0,2358.0,2840.0,1762.0,1951.0,2133.0,2340.0,1964.0,2153.0,22642.0,21841.0,5070.0,6698.0,3.365,1.576,10.431500000000002,8.0376,1.325,1.24,171.5,202.0,461.0,465.0,490.0,555.0,479.0,587.0,474.0,591.0,454.0,577.0,425.0,489.0,360.0,404.0,294.0,278.0,78779,87212.0,44.538,48.51,1.48,1.733,1.7,1.604,1.06,1.625,1200485.9068678126,1352407.5908442277,3222729.1221209243,3897716.325697769,5414153.888823282,4080183.792187386,264.81339999999994,367.9066666666667
BXD70,5,5.0,7,7.0,24.0,28.874,30.08,39.57,31.4,49.6,30.09,50.2833,30.6,42.7,30.503,38.815,5.92975,10.8695,17.7775,27.3425,23.49225,26.912,78.625,69.89,30.735,47.583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.155,36.73,3.75,8.236,11.575,21.4975,23.7245,26.997,82.64,74.405,6.519999999999999,12.32,27.849166651800168,31.979352514769403,7.4,19.5,31.620411408776413,66.39548276192414,6.90900499611861,22.347428606950547,0.0,0.0,1.91,73.625,104.5,100.625,131.25,671.875,706.75,0.89735,0.7958,0.987475,0.8011,0.95135,0.799,2487.0,3253.0,3013.0,3594.0,2809.0,3462.0,2239.0,2599.0,2964.0,2887.0,2683.0,2775.0,29616.0,30847.0,8745.0,8093.0,3.822,2.658,11.8482,13.555799999999998,3.045,3.0,83.25,122.0,225.0,333.5,201.0,340.0,165.25,328.0,137.5,301.0,109.0,248.5,94.5,170.75,87.25,145.0,90.25,141.5,22663,41760.0,50.16,104.7733,1.19175,1.32325,2.597,3.8255,1.223667,3.084333,745562.1673530393,954584.4080720822,907391.360358483,1225590.3464985073,1500255.3602935355,1568546.599442332,99.05525,165.63400000000001
BXD71,25,29.0,82,89.0,26.18,32.0875,38.59,49.0,38.16,56.3,36.86,53.4,36.01,48.48,38.586,49.0,11.21,18.44,29.01,37.46,25.93,29.07,67.3,59.48,37.38,54.1,10.995,21.4,29.04488,39.4,24.91,30.97,66.95,57.4,31.74,51.1,5.27,19.72,16.52,38.4,25.1,29.9,79.13,58.7,12.402,16.9125,47.35354171399969,52.84210218350681,11.66,23.47,43.7875627597646,71.26247991071543,14.687657607094106,5.542120134495719,49.8294,7.96,2.32,100.3,76.3,124.1,107.3,680.2,690.9,0.749,0.0,0.774,0.0,0.765,0.0,2323.0,2545.0,2563.0,3003.0,2450.0,2817.0,1751.0,1387.0,1991.0,1656.0,1878.0,1547.0,33961.0,30589.0,7604.0,6690.0,0.706,2.277,2.1886,11.6127,0.632,2.785,79.2,161.0,295.0,472.0,373.0,528.0,367.0,547.0,354.8,544.0,250.2,504.0,174.4,440.0,144.6,384.3,122.2,357.7,43011,81873.0,34.29,72.15,1.028,3.32,1.098,1.745,1.3486,2.02,1278988.0291467868,496892.01675040124,3328377.135791475,3012141.921864144,3329312.096376523,3207401.7829435784,88.385,533.2575
BXD73,3,3.0,5,5.0,27.0,27.0,32.37,41.648,31.9,44.8,30.8025,43.915,33.2,40.0,34.145,42.262,6.0055,15.3182,16.88,36.098,26.9755,25.9488,79.7125,61.548,33.398,42.736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.015,41.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1160000000000005,14.648,22.748877492877497,54.695,5.67,16.12,21.513233618233617,59.551934650997154,0.37645494695129833,3.8746839129372326,0.0,0.0,2.8,80.125,82.25,102.75,104.75,639.75,644.5,0.812,0.764,0.898,0.762,0.871,0.762,2710.0,2748.0,3301.0,3391.0,3072.0,3142.0,2298.0,2101.0,2990.0,2588.0,2722.0,2400.0,27031.0,19609.0,6597.0,1323.0,2.834,1.13,8.785400000000001,5.762999999999999,3.044,0.764,157.75,125.8,217.25,299.8,189.0,312.6,200.5,330.6,218.25,319.0,196.5,255.4,170.75,215.6,157.0,190.6,0.0,0.0,33566,44394.0,49.13333,82.66,1.06875,1.3462,1.89775,3.56325,1.411333,2.2222,1531404.1081625507,1424791.410940351,1279194.6923599096,997704.0261868234,1330767.7741924624,1500489.0534356204,169.37925,179.50320000000002
BXD73a,9,9.0,14,14.0,27.98,24.66,40.9,42.186,41.4,47.1,41.2,46.844,41.6,44.0,41.588,42.422,13.884,15.903,33.4,37.334,26.5004,25.4716,63.702,60.192,43.8075,47.0475,15.57,18.908,35.522,40.161,26.591,26.511,60.718,56.382,40.765,45.56,12.57,17.83,30.73,39.1,26.64,26.44,65.4,58.1,12.925999999999998,17.522,46.24773894628576,71.0452848067744,13.616,22.46,47.92040030428077,91.18185611055883,6.176835209392475,3.285251348811085,0.0,0.0,2.6,92.75,97.25,115.25,123.375,673.0,658.5,0.77986,0.76364,0.81672,0.76986,0.80198,0.76736,2338.0,2718.0,2672.0,3470.0,2543.0,3179.0,1839.0,2073.0,2182.0,2669.0,2049.0,2438.0,21882.0,21725.0,4785.0,4048.0,0.0,0.0,0.0,0.0,1.128,1.62,128.0,162.0,284.0,244.0,271.0,286.0,261.0,301.0,233.0,284.0,180.0,244.0,155.0,198.0,137.0,176.0,134.0,173.0,34553,41217.0,121.7275,141.495,3.35525,4.743,4.593,4.84,3.6885,4.43975,408988.2343140765,430423.1214429438,652266.2740003242,636181.0082671912,742471.2267007041,873014.5746863715,434.30550000000005,766.7407499999999
BXD73b,27,27.0,86,86.0,29.96,28.66,40.97,45.62,40.35,49.94,37.69,48.51,40.85,47.95,40.97,45.62,13.15,17.949,31.98,39.33,26.42,26.478,64.61,58.05,40.81,48.48,12.74,19.78,31.13,40.81,26.72,27.42,65.56,56.56,38.798,46.89,10.26,18.21,26.04,38.82,27.145,27.25,70.33,58.13,11.01,16.964,36.898159973567566,59.23,10.388,21.28,34.44042,74.394,4.950486273222873,3.2273597665859803,20.387,7.83,2.54,89.6,105.5,120.6,128.8,672.6,664.0,0.778,0.747,0.814,0.776,0.799,0.766,2303.0,2395.0,2790.0,2861.0,2554.0,2642.0,1793.0,1789.0,2288.0,2225.0,2048.0,2020.0,23692.0,18806.0,2935.0,4861.0,1.348,3.185,4.178800000000001,16.243499999999997,1.388,1.77,103.4,102.0,298.0,241.0,322.0,279.0,308.0,302.0,298.0,289.0,231.2,235.8,200.0,225.2,168.2,208.4,169.6,197.2,41913,42630.0,44.87,70.854,1.0022,1.2394,1.7078,2.7762,1.5648,2.6552,1371579.4313042206,1003400.2642719591,1870768.9644985523,872808.953739309,2432560.283188422,1165418.3952026349,105.40500000000002,125.7
BXD75,6,6.0,8,8.0,27.198,27.25,35.264,43.002,35.0,46.6,32.876,46.39,35.2,40.6,35.264,43.002,7.6118,16.5952,21.552,38.468,26.5004,25.073,75.18,58.428,36.978,43.814,8.6312,17.9242,23.248,40.306,26.654,24.4252,72.128,56.358,33.554,38.896,5.34,13.36,15.626,33.682,25.847,24.0294,77.304,62.42,8.066,15.756,29.62063,57.91914,7.77,19.34,28.222223573602264,71.06796566231367,9.326021285024591,10.824200384884106,39.258,24.923,2.52,91.875,72.75,119.125,100.625,711.625,685.0,0.78882,0.7373,0.83306,0.75422,0.81496,0.74754,2334.0,2474.0,2831.0,2811.0,2639.0,2681.0,1847.0,1834.0,2360.0,2127.0,2162.0,2013.0,30954.0,23887.0,4822.0,3621.0,1.502,0.992,4.6562,5.0592,2.392,1.148,96.2,163.4,240.0,294.6,272.6,339.6,277.4,380.2,235.4,386.8,159.4,316.6,133.8,234.8,118.0,180.4,105.0,150.6,31779,49358.0,68.328,172.06,1.3596,2.4586,2.9756,7.3964,1.7996,5.6896,728498.1864615821,677124.9222310188,905663.5087144568,526909.0023068086,1626196.90502762,672413.0062733178,132.83440000000002,403.4974
BXD77,40,41.0,178,179.0,25.22,28.17,31.86,41.78,32.75,43.34,31.09,44.182,30.95,43.46,31.86,41.78,5.52,15.52,17.22,236.9,25.122,24.73,78.93,59.42,32.58,45.27,6.5,19.04,19.56,41.88,25.04,24.81,77.26,55.01,30.7,37.73,4.8,12.43,15.2,31.768,24.3,24.24,79.6,65.43,6.64,13.61,26.31,48.09,7.53,15.18,29.5,53.48,5.682055086050882,17.240384181075097,26.3,34.7,2.4,82.2,75.2,107.4,111.2,677.4,706.0,0.7826000000000001,0.7484,0.8516,0.7472000000000001,0.8218,0.747,2375.0,2337.601,2800.0,2653.504,2618.0,2522.194,1859.0,1752.576,2387.0,1987.649,2159.0,1889.794,32063.0,26881.0,7268.0,7781.0,0.0,0.0,0.0,0.0,2.08,0.92,99.0,180.0,312.6,376.0,335.2,473.0,311.8,493.0,265.2,475.0,179.8,375.0,145.8,285.0,129.6,229.0,126.0,205.0,36650,61893.0,25.919999999999998,101.26,0.132,2.55,1.292,3.634,0.738,3.68,12325594.825594828,1051231.2219588514,2915647.7242317656,1096480.1446312245,6122332.500336473,1508654.6605779584,12.712,468.076
BXD79,34,35.0,104,106.0,24.98,21.57,35.67,40.64,38.596,51.192,37.606,49.036,34.516,44.252,35.67,42.78,10.402,15.43,29.14,36.03,23.95,26.06,67.15,60.96,36.21,46.898,10.44,17.2818,28.76,36.79,24.48,28.1772,67.7,60.15,34.872,47.65,9.03,17.74,25.76,37.15,24.72,28.48,70.99,59.86,10.690000000000001,21.208,42.85118777958864,98.23474896520354,13.62,29.62,54.742598072986674,137.1497859187493,3.7254631465522428,-1.656922383500314,13.345049981747831,-2.63,1.92,65.65714285714286,62.7,95.07142857142857,100.6,753.9285714285714,724.9,0.0,0.0,0.0,0.0,0.0,0.0,2640.0,2834.0,3125.0,3309.0,2947.0,3116.0,1799.0,1924.0,2224.0,2289.0,2067.0,2141.0,27506.0,27025.0,7186.0,5972.0,2.524,2.146,7.824400000000001,10.9446,1.236,1.464,91.6,133.4,163.6,275.8,196.2,337.6,214.5,370.8,193.4,367.2,182.2,366.2,181.4,348.4,156.8,333.8,146.0,292.8,31235,59870.0,45.11,70.73,0.085,0.971,1.918,3.11,1.99,2.236,8328042.3280423265,1681755.228835233,963597.4386148689,994632.0695797947,1102256.611600654,1743599.2240158923,7.7700000000000005,130.272
BXD81,23,23.0,76,77.0,20.35,22.61,25.39,43.85,27.6,51.08,26.15,49.5,26.54,45.36,25.3875,43.855,4.604,18.26,17.15,41.62,19.698,24.14,78.48,55.055,27.91,49.85,6.28,22.68,21.5,45.5,20.52,25.89,74.58,51.99,25.26,45.04,3.43,19.51,13.04,43.29,20.9,24.14,83.23,53.62,5.039999999999999,21.240000000000002,24.61071728018073,94.55655256176577,7.25,28.09,34.8444905035913,123.01028287089389,8.451120160311245,9.614560956076502,45.62024322371269,14.004106618352164,1.64,76.1,91.3,101.93,115.6,648.287,621.0,0.0,0.0,0.0,0.0,0.0,0.0,2858.0,2422.0,3196.0,2665.0,3076.0,2574.0,1544.0,1322.0,1896.0,1477.0,1772.0,1418.0,18910.0,20082.0,5115.0,3164.0,2.607,2.045,8.081700000000001,10.429499999999999,1.665,0.985,87.75,158.5,295.0,433.3,228.0,493.5,191.0,534.0,168.8,508.8,127.5,430.0,117.8,375.8,104.0,303.3,100.8,250.0,27156,71567.0,22.48,118.9,0.2,2.723,0.9503,4.564,0.617,3.856,11900201.18980891,589875.8622467485,3177543.2658717884,933582.5134305763,4131894.1643864447,4720381.537347975,19.119333333333334,431.12274999999994
BXD83,12,12.0,24,24.0,22.8,23.45,25.32,33.71,29.0,36.8,28.48,36.94,27.24,35.56,26.036,34.538,3.171,11.112,12.076,31.963,22.06,22.49,84.81,65.319,28.27,37.32,4.45,12.25,15.61,32.65,23.01,24.05,81.53,64.6,28.22,35.38,3.98,10.62,13.99,29.54,23.35,23.85,82.85,67.8,2.526666666666666,10.260000000000002,11.010897241595522,43.57158673870106,6.23,13.35,27.281191421061305,56.80314108550953,0.1400026396714503,5.406677401806702,10.563400672789209,14.38074760497002,1.72,91.5,80.05,115.5,104.875,626.2,633.875,0.8198333,0.74145,0.8501,0.748875,0.838,0.7459,2974.0,2996.0,3277.0,3645.0,3160.0,3393.0,2443.0,2225.0,2785.0,2729.0,2652.0,2534.0,21276.0,23199.0,6054.0,3828.0,1.973,1.337,6.116300000000001,6.8187,0.347,1.08,106.0,186.0,229.0,340.0,201.0,373.0,175.0,343.0,165.0,318.0,148.0,257.0,142.0,231.0,128.0,211.0,117.0,191.3,27893,48199.0,35.75,205.675,0.1286667,3.82975,1.777667,8.70325,1.082333,6.1865,5470035.741002411,714186.110455087,1488123.0301243945,429191.5978239417,2900378.959140828,618398.6811677618,13.343333333333334,739.2850000000001
BXD84,26,19.0,85,63.0,22.17,24.14,28.92,45.28,36.02,53.09,35.61,53.59,34.64,0.0,35.124,45.28,8.56,17.16,24.3,37.78,25.64,26.86,73.1,59.45,35.31,53.187,8.125,22.686,22.75,42.36,25.996,28.891,73.84,54.6,30.2,45.25,2.97,15.24,9.93,30.39,25.97,28.61,85.97,66.38,10.874,21.134999999999998,44.831371387253114,87.50406619470205,10.89,32.94,43.29654966442096,137.3465507181471,15.777785797848201,16.175460912318226,61.19720974051374,37.70544787232229,1.94,83.4,71.6,108.1,99.61,667.9,706.53,0.754,0.752,0.844,0.785,0.807,0.773,2289.0,2271.0,2768.0,2693.0,2528.0,2502.0,1767.0,1711.0,2335.0,2128.0,2051.0,1939.0,35648.0,29524.0,10258.0,8836.0,1.732,4.357,5.3692,22.2207,1.37,2.01,81.6,127.5,221.2,357.7,262.2,443.0,244.2,500.0,237.6,560.0,207.4,498.0,199.6,472.3,189.5,416.3,160.4,334.33,37191,81533.0,23.558,61.58,0.4724,2.105,0.9452,1.9197,0.7782,2.267,1930988.3122366704,648564.6829723935,2547107.033004838,1959870.305209825,3698548.554914061,2334427.431833668,39.3196,282.067
BXD85,25,26.0,82,85.0,29.95,29.42,45.28,49.82,47.68,56.58,43.98,56.78,44.2,51.57,45.282,49.82,14.228,18.98,31.41,38.1,29.215,29.55,64.54,59.34,45.27,53.593,13.904,20.87,30.777,38.87,30.135,30.995,66.49,57.91,45.8,53.5,12.82,20.1,28.0,37.4,31.22,32.01,68.2,59.89,15.328,20.400000000000002,51.470613247649375,69.91996751962759,17.72,27.15,59.66539845059574,93.120115116172,-1.2685492815367005,0.1297379753783635,7.872732868563735,3.9824700696846933,3.88,69.28,72.7,101.025,104.7,700.538,700.9,0.753,0.78247,0.803,0.80261,0.783,0.7925,2045.0,2435.0,2444.0,2391.0,2251.0,2418.0,1539.0,1963.0,1978.0,1898.0,1766.0,1935.0,23688.0,21693.0,3953.0,2184.0,1.332,3.48,4.1292,17.747999999999998,1.776,3.27,97.2,134.75,363.4,466.5,429.0,404.5,431.4,460.0,405.6,512.0,325.6,440.0,262.4,423.5,236.2,392.0,203.4,329.3,55989,78105.0,52.886,68.87,1.2174,2.277,2.0616,2.504,1.711,1.898,854682.1218024206,590591.7946678475,1761036.2131165662,2489469.1162845083,2539025.6193899075,2963744.496380157,116.7816,316.427
BXD87,7,7.0,10,10.0,21.932,21.69,25.556,31.886,27.51,36.56,28.008,39.14,26.51,32.36,25.728,32.246,3.2676,9.1762,12.636,28.35,21.81,22.411,84.822,69.614,26.7475,35.905,3.57575,11.12175,13.26,30.8025,22.24475,23.4695,83.2825,65.6075,26.868,33.935,2.89,9.09,10.7,26.39,22.571,23.48,84.05,69.59,3.624,10.196,16.469826977403507,46.98957,5.58,14.87,25.385368338014132,68.4904255244457,-1.1708701073687469,3.7298587043859555,17.773165684622533,19.4,0.0,80.14,80.5,108.86,112.875,735.28,714.25,0.84525,0.780175,0.909975,0.780125,0.8841,0.78015,3399.0,3011.0,3899.0,3603.0,3705.0,3374.0,2894.0,2346.0,3549.0,2816.0,3296.0,2634.0,21526.0,26213.0,2324.0,5877.0,3.248,2.005,10.068800000000001,10.225499999999998,3.215,1.845,96.0,191.0,267.8,359.0,252.8,366.2,247.6,325.8,224.6,328.8,165.2,277.6,134.6,227.6,114.8,192.2,108.4,157.6,31360,47882.0,28.96,100.464,1.634,2.0186,0.834,3.8362,0.559,3.703,788768.4592478813,1057478.7015809494,3249844.595311679,967975.681573869,4894536.112427944,1080249.580318562,153.9764,386.3424
BXD89,16,18.0,35,59.0,27.0,25.825,32.23,40.78,35.96,45.35,33.92,45.535,33.97,39.07,34.31,38.96,8.54,13.766,24.67,33.76,24.36,25.9,71.23,63.53,34.47,40.84,7.474,12.7,21.69,31.1,25.73,27.0,74.66,66.0,32.78,38.55,4.38,10.18,13.37,26.54,27.1,26.86,82.66,70.48,5.33,14.953,20.475879808533303,57.9,9.19,19.52,34.430705635863426,75.50932058438107,4.862671786654699,5.69936651444071,15.72835488565567,15.73,2.08,78.875,90.52,116.0,123.0,708.375,687.0,0.759,0.745,0.8,0.754,0.784,0.751,2509.0,2646.0,3059.0,3145.0,2800.0,2910.0,1919.0,1978.0,2483.0,2378.0,2226.0,2196.0,36211.0,34416.0,12498.0,10398.0,2.112,2.127,6.5472,10.847699999999998,2.205,2.645,117.0,95.3,269.0,261.0,222.0,296.0,198.0,285.0,177.0,231.0,122.0,149.0,103.0,143.0,84.0,141.0,79.3,123.0,25617,33370.0,37.22,93.66,0.31,1.401,1.822,3.7155,1.008,3.6548,4961755.0782506615,1804290.760154569,1629122.1494702634,1764184.7690070588,2458217.4714963837,828856.3368477985,33.09975,118.39325000000001
BXD90,15,15.0,33,33.0,23.12,23.82,28.04,45.13,33.87,49.85,33.01,50.1,28.85,47.0,28.04,45.13,3.34,19.25,12.1,42.83,23.59,24.58,84.33,54.52,30.32,51.96,4.56,25.16,14.86,48.34,24.525,25.051,81.06,48.29,30.98,43.26,3.45,15.77,11.14,34.75,26.35,26.13,85.05,62.12,4.92,21.31,21.312436404300506,89.64,10.75,26.03,46.404950260732235,109.90039666511176,-2.3183124416162144,17.20999369016919,16.74758452302458,39.09,1.29,84.625,80.75,109.375,98.25,705.0,708.75,0.814,0.749,0.924,0.766,0.871,0.758,2982.0,2282.0,3815.0,2698.0,3413.0,2502.0,2518.0,1707.0,3489.0,2076.0,3048.0,1909.0,21515.0,15897.0,1202.0,1294.0,0.0,0.0,0.0,0.0,3.935,1.48,94.0,157.0,252.0,318.0,238.0,335.0,197.0,291.0,166.0,254.0,122.0,208.0,104.0,184.0,102.0,158.0,96.0,151.0,26027,39758.0,7.435,59.25,0.02,1.188,0.395,2.151,0.181,2.41,12000000.0,4914865.00631044,49447248.536011234,1507920.1470480843,7210001.675322499,1663634.8575146145,1.92,190.29899999999998
BXD95,18,38.0,59,119.0,23.8,26.69,33.91,45.856,33.7,53.59,34.49,53.43,32.78,45.844,33.34,45.856,7.04,17.68,20.62,38.361,25.3,26.869,76.2,58.797,33.31,51.46,6.11,21.27,18.17,41.07,25.97,28.84,78.16,56.32,31.6,45.97,3.49,15.76,10.65,32.79,26.94,28.895,85.63,64.33,10.354999999999999,19.166,43.89315995326415,72.27715188536828,10.13,26.9,43.33700022681026,100.94,5.274,10.94,41.37991759477755,26.61,0.95,94.739,90.85,123.019,120.8,680.959,666.3,0.808,0.64,0.887,0.654,0.856,0.649,2618.0,2674.0,2946.0,2986.0,2792.0,2862.0,2126.0,1710.0,2640.0,1955.0,2398.0,1858.0,21898.0,20296.0,5424.0,7837.0,3.442,1.466,10.670200000000001,7.4765999999999995,1.57,0.652,123.0,131.6,270.0,329.6,285.0,430.6,273.0,425.4,261.0,433.2,193.0,358.2,174.0,286.2,148.0,234.0,138.0,204.8,36717,57942.0,24.73,98.02,0.3485,1.15,1.14125,3.886,0.665,4.144,11384631.643852096,1034915.7715584538,2886857.7363922396,944156.2288890937,5621889.349750503,1148735.2018822406,64.24875,161.608
BXD98,31,31.0,96,95.0,25.37,28.04,32.53,45.55,37.14,54.88,36.32,52.64,31.752,46.074,32.53,46.55,7.97,18.49,24.3,39.7,23.3,26.9,71.8,57.8,36.01499999999999,51.884,9.9845,21.117600000000003,27.46,40.63,24.79275,29.496999999999996,69.1,56.95,32.08,50.49,6.31,19.74,19.34,39.02,24.48,29.4,76.62,58.3,7.168000000000001,17.508,28.21124358445642,62.3950849967335,11.94,26.84,47.15446407972592,95.70887865228954,10.92,2.6611111240693153,37.89805299894124,6.461440476683774,2.1,74.6,76.8,104.6,103.6,661.2,621.0,0.748,0.726,0.801,0.751,0.777,0.74,2473.0,2173.0,3103.0,2621.0,2817.0,2417.0,1855.0,1580.0,2494.0,1975.0,2204.0,1796.0,38538.0,30775.0,12907.0,11069.0,1.756,1.772,5.4436,9.0372,1.032,1.184,107.2,158.0,324.0,439.0,381.0,536.0,363.0,591.0,332.0,597.0,258.0,585.0,208.0,543.0,176.0,489.0,155.0,407.0,45876,92703.0,12.559,56.82,0.012,1.39,0.601,1.815,0.462,2.02,18333333.333333336,1167408.9585951797,7013651.83516113,2801348.1031269697,10780305.256151913,3607697.688544475,1.3199999999999998,218.67800000000003
BXD99,24,24.0,80,80.0,24.95,24.95,35.5,43.82,32.58,50.95,31.43,51.67,38.018,48.168,35.498,43.816,9.66,16.7,27.1,38.1,24.75,25.94,69.87,59.24,38.164,52.156,12.047,22.637,31.548,43.23,24.73,28.1304,64.82,54.08,30.4,42.11,4.03,14.28,13.23,33.1,25.1796,26.454,82.858,63.67,10.548000000000002,18.862000000000002,42.46463097264024,75.68455720248417,7.63,25.996,30.644128469016977,104.26404416252913,20.31,19.584334401235857,66.23330143961641,38.41862104473063,2.43,85.475,98.49,105.01,117.655,676.58,643.89,0.789,0.757,0.831,0.768,0.814,0.764,2673.0,2544.0,3012.0,2771.0,2852.0,2664.0,2132.0,1932.0,2513.0,2136.0,2334.0,2040.0,36348.0,33656.0,26191.0,25521.0,0.0,0.0,0.0,0.0,1.356,1.148,84.8,111.6,214.0,319.0,260.0,419.0,267.0,482.0,243.0,502.0,174.0,396.0,148.0,331.0,127.0,286.0,118.0,230.0,32448,63851.0,33.562,63.872,0.168,0.8936,1.4468,2.6132,1.413,2.3962,41876738.094508566,1282258.2461389387,1547996.700299985,1226854.9416353453,2036278.7348245415,1814588.1833834716,13.8506,100.88340000000001
BXD100,10,10.0,16,16.0,27.31,28.558,36.17,45.32,41.5,54.1,40.976,56.956,36.6,50.7,36.17667,45.32,8.77,15.2578,21.83667,33.368,26.061,28.7404,74.31667,63.712,39.1133,54.396,9.058,21.5514,20.865,40.01,28.468,30.913,75.09,56.44,37.973,49.05,7.62,16.5,18.82,32.91,28.14,30.186,75.35,62.412,8.870000000000001,16.762,30.945328751165476,58.65322534074331,14.15,25.53,51.12389182812607,89.21555285036882,1.12,10.260766848830475,-3.8645861580306993,23.781345617200202,2.82,68.67,59.7625,104.3,99.385,792.8,756.5,0.822,0.763,0.883,0.776,0.858,0.771,2545.0,2709.0,2997.0,3156.0,2854.0,2983.0,2253.0,2074.0,2710.0,2468.0,2533.0,2316.0,26982.0,25550.0,8720.0,9313.0,3.667,1.928,11.3677,9.832799999999999,1.793,2.512,121.0,163.0,362.0,352.4,439.0,378.4,404.0,381.4,355.33,348.6,243.33,292.6,196.66,233.4,157.66,176.6,144.333,155.4,47073,49158.0,43.096,129.266,1.278333,2.561,1.679333,5.2104,1.108667,4.2542,1365371.266340942,862587.6645916656,7863431.831695631,792508.368365248,5864939.180745918,1047440.8293268855,148.40366666666668,443.0125999999999
BXD101,29,37.0,89,115.0,22.44,27.24,28.57,43.82,32.24,49.905,31.305,51.87,30.21,45.14,28.57,43.67,5.058,16.48,17.57,37.7,22.69,25.73,79.562,58.98,33.4,51.24,7.55,21.58,22.2,42.09,24.5,28.05,73.8,54.77,30.05,46.78,5.19,18.06,17.0,38.2,23.7,27.23,79.15,58.6,6.132500000000001,16.58,27.42913121714085,61.131640754999026,9.81,22.67,43.47665676743015,83.52251969718019,9.630268219256422,8.83339765570924,28.173528700877807,16.83,0.94,80.9,82.99,103.2,105.886,702.2,691.4,0.0,0.0,0.0,0.0,0.0,0.0,2722.0,2498.0,3333.0,2942.0,3102.0,2784.0,1571.0,1643.0,2100.0,1927.0,1898.0,1826.0,39328.0,45060.0,21202.0,18179.0,1.792,1.35,5.5552,6.885,1.53,1.335,68.0,94.0,310.0,213.0,302.8,260.0,264.0,300.0,228.0,253.0,195.8,196.0,167.0,171.0,133.3,151.0,116.5,151.0,35419,35706.0,20.633,99.52,0.337,0.9775,0.895,4.375,0.622,3.535,2663374.9605845045,964909.7054656915,3710606.4870489305,507024.3256409942,5085736.177122721,746109.230493285,22.79,94.025
